0.908,0.7,0.22666666666666666,0.91,0.0,0.0,0.0,RUN
0.9,0.7,0.22666666666666666,0.91,1.4285714285719057E-4,0.0,0.0,RUN
0.8919986666666667,0.7,0.22666666666666666,0.91,2.8571428571438115E-4,0.0,0.0,RUN
0.8839960000000001,0.7,0.22666666666666666,0.91,4.285714285715717E-4,0.0,0.0,RUN
0.875992,0.7,0.22666666666666666,0.91,5.714285714287623E-4,0.0,0.0,RUN
0.8679866666666667,0.7,0.22666666666666666,0.91,7.142857142859528E-4,0.0,0.0,RUN
0.85998,0.7,0.22666666666666666,0.91,8.571428571431434E-4,0.0,0.0,RUN
0.8519720000000001,0.7,0.22666666666666666,0.91,0.001000000000000334,0.0,0.0,RUN
0.8439626666666667,0.7,0.22666666666666666,0.91,0.0011428571428575246,0.0,0.0,RUN
0.835952,0.7,0.22666666666666666,0.91,0.001285714285714715,0.0,0.0,RUN
0.82794,0.7,0.22666666666666666,0.91,0.0014285714285719056,0.0,0.0,RUN
0.8199266666666667,0.7,0.22666666666666666,0.91,0.0015714285714290962,0.0,0.0,RUN
0.8119120000000001,0.7,0.22666666666666666,0.91,0.0017142857142862869,0.0,0.0,RUN
0.803896,0.7,0.22666666666666666,0.91,0.0018571428571434773,0.0,0.0,RUN
0.7958786666666666,0.7,0.22666666666666666,0.91,0.002000000000000668,0.0,0.0,RUN
0.78786,0.7,0.22666666666666666,0.91,0.0021428571428578585,0.0,0.0,RUN
0.77984,0.7,0.22666666666666666,0.91,0.002285714285715049,0.0,0.0,RUN
0.7718186666666668,0.7,0.22666666666666666,0.91,0.00242857142857224,0.0,0.0,RUN
0.7637959999999999,0.7,0.22666666666666666,0.91,0.00257142857142943,0.0,0.0,RUN
0.7557719999999999,0.7,0.22666666666666666,0.91,0.0027142857142866206,0.0,0.0,RUN
0.7477466666666666,0.7,0.22666666666666666,0.91,0.0028571428571438112,0.0,0.0,RUN
0.7397199999999999,0.7,0.22666666666666666,0.91,0.003000000000001002,0.0,0.0,RUN
0.731692,0.7,0.22666666666666666,0.91,0.0031428571428581925,0.0,0.0,RUN
0.7236626666666666,0.7,0.22666666666666666,0.91,0.003285714285715383,0.0,0.0,RUN
0.7156319999999999,0.7,0.22666666666666666,0.91,0.0034285714285725737,0.0,0.0,RUN
0.7075999999999999,0.7,0.22666666666666666,0.91,0.003571428571429764,0.0,0.0,RUN
0.6995666666666666,0.7,0.22666666666666666,0.91,0.0037142857142869546,0.0,0.0,RUN
0.691532,0.7,0.22666666666666666,0.91,0.003857142857144145,0.0,0.0,RUN
0.683496,0.7,0.22666666666666666,0.91,0.004000000000001336,0.0,0.0,RUN
0.6754586666666665,0.7,0.22666666666666666,0.91,0.004142857142858526,0.0,0.0,RUN
0.6674199999999999,0.7,0.22666666666666666,0.91,0.004285714285715717,0.0,0.0,RUN
0.65938,0.7,0.22666666666666666,0.91,0.004428571428572907,0.0,0.0,RUN
0.6513386666666665,0.7,0.22666666666666666,0.91,0.004571428571430098,0.0,0.0,RUN
0.6432959999999999,0.7,0.22666666666666666,0.91,0.0047142857142872885,0.0,0.0,RUN
0.6352519999999998,0.7,0.22666666666666666,0.91,0.00485714285714448,0.0,0.0,RUN
0.6272066666666665,0.7,0.22666666666666666,0.91,0.00500000000000167,0.0,0.0,RUN
0.6191599999999998,0.7,0.22666666666666666,0.91,0.00514285714285886,0.0,0.0,RUN
0.6111119999999998,0.7,0.22666666666666666,0.91,0.005285714285716051,0.0,0.0,RUN
0.6030626666666664,0.7,0.22666666666666666,0.91,0.005428571428573241,0.0,0.0,RUN
0.5950119999999998,0.7,0.22666666666666666,0.91,0.005571428571430432,0.0,0.0,RUN
0.5869599999999997,0.7,0.22666666666666666,0.91,0.0057142857142876225,0.0,0.0,RUN
0.5789066666666663,0.7,0.22666666666666666,0.91,0.0058571428571448135,0.0,0.0,RUN
0.5708519999999997,0.7,0.22666666666666666,0.91,0.006000000000002004,0.0,0.0,RUN
0.5627959999999996,0.7,0.22666666666666666,0.91,0.006142857142859194,0.0,0.0,RUN
0.5547386666666664,0.7,0.22666666666666666,0.91,0.006285714285716385,0.0,0.0,RUN
0.5466799999999996,0.7,0.22666666666666666,0.91,0.006428571428573575,0.0,0.0,RUN
0.5386199999999995,0.7,0.22666666666666666,0.91,0.006571428571430766,0.0,0.0,RUN
0.5305586666666663,0.7,0.22666666666666666,0.91,0.006714285714287956,0.0,0.0,RUN
0.5224959999999995,0.7,0.22666666666666666,0.91,0.0068571428571451475,0.0,0.0,RUN
0.5144319999999996,0.7,0.22666666666666666,0.91,0.007000000000002338,0.0,0.0,RUN
0.5063666666666662,0.7,0.22666666666666666,0.91,0.007142857142859528,0.0,0.0,RUN
0.4982999999999995,0.7,0.22666666666666666,0.91,0.007285714285716719,0.0,0.0,RUN
0.49023199999999945,0.7,0.22666666666666666,0.91,0.007428571428573909,0.0,0.0,RUN
0.4821626666666661,0.7,0.22666666666666666,0.91,0.0075714285714311,0.0,0.0,RUN
0.4740919999999994,0.7,0.22666666666666666,0.91,0.00771428571428829,0.0,0.0,RUN
0.4660199999999994,0.7,0.22666666666666666,0.91,0.00785714285714548,0.0,0.0,RUN
0.45794666666666606,0.7,0.22666666666666666,0.91,0.008000000000002672,0.0,0.0,RUN
0.44987199999999933,0.7,0.22666666666666666,0.91,0.008142857142859863,0.0,0.0,RUN
0.4417959999999993,0.7,0.22666666666666666,0.91,0.008285714285717052,0.0,0.0,RUN
0.433718666666666,0.7,0.22666666666666666,0.91,0.008428571428574243,0.0,0.0,RUN
